Date,Country,Market
2018-07-31,CI,FM
2018-07-31,CL,EM
2018-07-31,CN,EM
2018-07-31,CO,EM
2018-07-31,CR,FM
2018-07-31,CY,FM
2018-07-31,CZ,EM
2018-07-31,DE,DM
2018-07-31,DK,DM
2018-07-31,EC,FM
2018-07-31,EE,FM
2018-07-31,EG,EM
2018-07-31,ES,DM
2018-07-31,FI,DM
2018-07-31,FR,DM
2018-07-31,GB,DM
2018-07-31,GH,FM
2018-07-31,GR,EM
2018-07-31,HK,DM
2018-07-31,HR,FM
2018-07-31,HU,EM
2018-07-31,ID,EM
2018-07-31,IE,DM
2018-07-31,IL,DM
2018-07-31,IN,EM
2018-07-31,IT,DM
2018-07-31,JO,FM
2018-07-31,JP,DM
2018-07-31,KE,FM
2018-07-31,KR,EM
2018-07-31,KW,FM
2018-07-31,KZ,FM
2018-07-31,LB,FM
2018-07-31,LK,FM
2018-07-31,LT,FM
2018-07-31,LV,FM
2018-07-31,MA,FM
2018-07-31,MT,FM
2018-07-31,MU,FM
2018-07-31,MX,EM
2018-07-31,MY,EM
2018-07-31,NA,FM
2018-07-31,NG,FM
2018-07-31,NL,DM
2018-07-31,NO,DM
2018-07-31,NZ,DM
2018-07-31,OM,FM
2018-07-31,PA,FM
2018-07-31,PE,EM
2018-07-31,PH,EM
2018-07-31,PK,EM
2018-07-31,PL,EM
2018-07-31,PT,DM
2018-07-31,QA,EM
2018-07-31,RO,FM
2018-07-31,RS,FM
2018-07-31,RU,EM
2018-07-31,SA,FM
2018-07-31,SE,DM
2018-07-31,SG,DM
2018-07-31,SI,FM
2018-07-31,SK,FM
2018-07-31,TH,EM
2018-07-31,TN,FM
2018-07-31,TR,EM
2018-07-31,TW,EM
2018-07-31,UA,FM
2018-07-31,UG,FM
2018-07-31,US,DM
2018-07-31,VN,FM
2018-07-31,ZA,EM
2018-07-31,ZM,FM
2018-08-31,AE,EM
2018-08-31,AR,FM
2018-08-31,AT,DM
2018-08-31,AU,DM
2018-08-31,BD,FM
2018-08-31,BE,DM
2018-08-31,BG,FM
2018-08-31,BH,FM
2018-08-31,BR,EM
2018-08-31,BW,FM
2018-08-31,CA,DM
2018-08-31,CH,DM
2018-08-31,CI,FM
2018-08-31,CL,EM
2018-08-31,CN,EM
2018-08-31,CO,EM
2018-08-31,CR,FM
2018-08-31,CY,FM
2018-08-31,CZ,EM
2018-08-31,DE,DM
2018-08-31,DK,DM
2018-08-31,EC,FM
2018-08-31,EE,FM
2018-08-31,EG,EM
2018-08-31,ES,DM
2018-08-31,FI,DM
2018-08-31,FR,DM
2018-08-31,GB,DM
2018-08-31,GH,FM
2018-08-31,GR,EM
2018-08-31,HK,DM
2018-08-31,HR,FM
2018-08-31,HU,EM
2018-08-31,ID,EM
2018-08-31,IE,DM
2018-08-31,IL,DM
2018-08-31,IN,EM
2018-08-31,IT,DM
2018-08-31,JO,FM
2018-08-31,JP,DM
2018-08-31,KE,FM
2018-08-31,KR,EM
2018-08-31,KW,FM
2018-08-31,KZ,FM
2018-08-31,LB,FM
2018-08-31,LK,FM
2018-08-31,LT,FM
2018-08-31,LV,FM
2018-08-31,MA,FM
2018-08-31,MT,FM
2018-08-31,MU,FM
2018-08-31,MX,EM
2018-08-31,MY,EM
2018-08-31,NA,FM
2018-08-31,NG,FM
2018-08-31,NL,DM
2018-08-31,NO,DM
2018-08-31,NZ,DM
2018-08-31,OM,FM
2018-08-31,PA,FM
2018-08-31,PE,EM
2018-08-31,PH,EM
2018-08-31,PK,EM
2018-08-31,PL,EM
2018-08-31,PT,DM
2018-08-31,QA,EM
2018-08-31,RO,FM
2018-08-31,RS,FM
2018-08-31,RU,EM
2018-08-31,SA,FM
2018-08-31,SE,DM
2018-08-31,SG,DM
2018-08-31,SI,FM
2018-08-31,SK,FM
2018-08-31,TH,EM
2018-08-31,TN,FM
2018-08-31,TR,EM
2018-08-31,TW,EM
2018-08-31,UA,FM
2018-08-31,UG,FM
2018-08-31,US,DM
2018-08-31,VN,FM
2018-08-31,ZA,EM
2018-08-31,ZM,FM
2018-09-28,AE,EM
2018-09-28,AR,FM
2018-09-28,AT,DM
2018-09-28,AU,DM
2018-09-28,BD,FM
2018-09-28,BE,DM
2018-09-28,BG,FM
2018-09-28,BH,FM
2018-09-28,BR,EM
2018-09-28,BW,FM
2018-09-28,CA,DM
2018-09-28,CH,DM
2018-09-28,CI,FM
2018-09-28,CL,EM
2018-09-28,CN,EM
2018-09-28,CO,EM
2018-09-28,CR,FM
2018-09-28,CY,FM
2018-09-28,CZ,EM
2018-09-28,DE,DM
2018-09-28,DK,DM
2018-09-28,EC,FM
2018-09-28,EE,FM
2018-09-28,EG,EM
2018-09-28,ES,DM
2018-09-28,FI,DM
2018-09-28,FR,DM
2018-09-28,GB,DM
2018-09-28,GH,FM
2018-09-28,GR,EM
2018-09-28,HK,DM
2018-09-28,HR,FM
2018-09-28,HU,EM
2018-09-28,ID,EM
2018-09-28,IE,DM
2018-09-28,IL,DM
2018-09-28,IN,EM
2018-09-28,IT,DM
2018-09-28,JO,FM
2018-09-28,JP,DM
2018-09-28,KE,FM
2018-09-28,KR,EM
2018-09-28,KW,FM
2018-09-28,KZ,FM
2018-09-28,LB,FM
2018-09-28,LK,FM
2018-09-28,LT,FM
2018-09-28,LV,FM
2018-09-28,MA,FM
2018-09-28,MT,FM
2018-09-28,MU,FM
2018-09-28,MX,EM
2018-09-28,MY,EM
2018-09-28,NA,FM
2018-09-28,NG,FM
2018-09-28,NL,DM
2018-09-28,NO,DM
2018-09-28,NZ,DM
2018-09-28,OM,FM
2018-09-28,PA,FM
2018-09-28,PE,EM
2018-09-28,PH,EM
2018-09-28,PK,EM
2018-09-28,PL,EM
2018-09-28,PT,DM
2018-09-28,QA,EM
2018-09-28,RO,FM
2018-09-28,RS,FM
2018-09-28,RU,EM
2018-09-28,SA,FM
2018-09-28,SE,DM
2018-09-28,SG,DM
2018-09-28,SI,FM
2018-09-28,SK,FM
2018-09-28,TH,EM
2018-09-28,TN,FM
2018-09-28,TR,EM
2018-09-28,TW,EM
2018-09-28,UA,FM
2018-09-28,UG,FM
2018-09-28,US,DM
2018-09-28,VN,FM
2018-09-28,ZA,EM
2018-09-28,ZM,FM
2018-10-31,AE,EM
2018-10-31,AR,FM
2018-10-31,AT,DM
2018-10-31,AU,DM
2018-10-31,BD,FM
2018-10-31,BE,DM
2018-10-31,BG,FM
2018-10-31,BH,FM
2018-10-31,BR,EM
2018-10-31,BW,FM
2018-10-31,CA,DM
2018-10-31,CH,DM
2018-10-31,CI,FM
2018-10-31,CL,EM
2018-10-31,CN,EM
2018-10-31,CO,EM
2018-10-31,CR,FM
2018-10-31,CY,FM
2018-10-31,CZ,EM
2018-10-31,DE,DM
2018-10-31,DK,DM
2018-10-31,EC,FM
2018-10-31,EE,FM
2018-10-31,EG,EM
2018-10-31,ES,DM
2018-10-31,FI,DM
2018-10-31,FR,DM
2018-10-31,GB,DM
2018-10-31,GH,FM
2018-10-31,GR,EM
2018-10-31,HK,DM
2018-10-31,HR,FM
2018-10-31,HU,EM
2018-10-31,ID,EM
2018-10-31,IE,DM
2018-10-31,IL,DM
2018-10-31,IN,EM
2018-10-31,IT,DM
2018-10-31,JO,FM
2018-10-31,JP,DM
2018-10-31,KE,FM
2018-10-31,KR,EM
2018-10-31,KW,FM
2018-10-31,KZ,FM
2018-10-31,LB,FM
2018-10-31,LK,FM
2018-10-31,LT,FM
2018-10-31,LV,FM
2018-10-31,MA,FM
2018-10-31,MT,FM
2018-10-31,MU,FM
2018-10-31,MX,EM
2018-10-31,MY,EM
2018-10-31,NA,FM
2018-10-31,NG,FM
2018-10-31,NL,DM
2018-10-31,NO,DM
2018-10-31,NZ,DM
2018-10-31,OM,FM
2018-10-31,PA,FM
2018-10-31,PE,EM
2018-10-31,PH,EM
2018-10-31,PK,EM
2018-10-31,PL,EM
2018-10-31,PT,DM
2018-10-31,QA,EM
2018-10-31,RO,FM
2018-10-31,RS,FM
2018-10-31,RU,EM
2018-10-31,SA,FM
2018-10-31,SE,DM
2018-10-31,SG,DM
2018-10-31,SI,FM
2018-10-31,SK,FM
2018-10-31,TH,EM
2018-10-31,TN,FM
2018-10-31,TR,EM
2018-10-31,TW,EM
2018-10-31,UA,FM
2018-10-31,UG,FM
2018-10-31,US,DM
2018-10-31,VN,FM
2018-10-31,ZA,EM
2018-10-31,ZM,FM
2018-11-30,AE,EM
2018-11-30,AR,FM
2018-11-30,AT,DM
2018-11-30,AU,DM
2018-11-30,BD,FM
2018-11-30,BE,DM
2018-11-30,BG,FM
2018-11-30,BH,FM
2018-11-30,BR,EM
2018-11-30,BW,FM
2018-11-30,CA,DM
2018-11-30,CH,DM
2018-11-30,CI,FM
2018-11-30,CL,EM
2018-11-30,CN,EM
2018-11-30,CO,EM
2018-11-30,CR,FM
2018-11-30,CY,FM
2018-11-30,CZ,EM
2018-11-30,DE,DM
2018-11-30,DK,DM
2018-11-30,EC,FM
2018-11-30,EE,FM
2018-11-30,EG,EM
2018-11-30,ES,DM
2018-11-30,FI,DM
2018-11-30,FR,DM
2018-11-30,GB,DM
2018-11-30,GH,FM
2018-11-30,GR,EM
2018-11-30,HK,DM
2018-11-30,HR,FM
2018-11-30,HU,EM
2018-11-30,ID,EM
2018-11-30,IE,DM
2018-11-30,IL,DM
2018-11-30,IN,EM
2018-11-30,IT,DM
2018-11-30,JO,FM
2018-11-30,JP,DM
2018-11-30,KE,FM
2018-11-30,KR,EM
2018-11-30,KW,FM
2018-11-30,KZ,FM
2018-11-30,LB,FM
2018-11-30,LK,FM
2018-11-30,LT,FM
2018-11-30,LV,FM
2018-11-30,MA,FM
2018-11-30,MT,FM
2018-11-30,MU,FM
2018-11-30,MX,EM
2018-11-30,MY,EM
2018-11-30,NA,FM
2018-11-30,NG,FM
2018-11-30,NL,DM
2018-11-30,NO,DM
2018-11-30,NZ,DM
2018-11-30,OM,FM
2018-11-30,PA,FM
2018-11-30,PE,EM
2018-11-30,PH,EM
2018-11-30,PK,EM
2018-11-30,PL,EM
2018-11-30,PT,DM
2018-11-30,QA,EM
2018-11-30,RO,FM
2018-11-30,RS,FM
2018-11-30,RU,EM
2018-11-30,SA,FM
2018-11-30,SE,DM
2018-11-30,SG,DM
2018-11-30,SI,FM
2018-11-30,SK,FM
2018-11-30,TH,EM
2018-11-30,TN,FM
2018-11-30,TR,EM
2018-11-30,TW,EM
2018-11-30,UA,FM
2018-11-30,UG,FM
2018-11-30,US,DM
2018-11-30,VN,FM
2018-11-30,ZA,EM
2018-11-30,ZM,FM
2018-12-31,AE,EM
2018-12-31,AR,FM
2018-12-31,AT,DM
2018-12-31,AU,DM
2018-12-31,BD,FM
2018-12-31,BE,DM
2018-12-31,BG,FM
2018-12-31,BH,FM
2018-12-31,BR,EM
2018-12-31,BW,FM
2018-12-31,CA,DM
2018-12-31,CH,DM
2018-12-31,CI,FM
2018-12-31,CL,EM
2018-12-31,CN,EM
2018-12-31,CO,EM
2018-12-31,CR,FM
2018-12-31,CY,FM
2018-12-31,CZ,EM
2018-12-31,DE,DM
2018-12-31,DK,DM
2018-12-31,EC,FM
2018-12-31,EE,FM
2018-12-31,EG,EM
2018-12-31,ES,DM
2018-12-31,FI,DM
2018-12-31,FR,DM
2018-12-31,GB,DM
2018-12-31,GH,FM
2018-12-31,GR,EM
2018-12-31,HK,DM
2018-12-31,HR,FM
2018-12-31,HU,EM
2018-12-31,ID,EM
2018-12-31,IE,DM
2018-12-31,IL,DM
2018-12-31,IN,EM
2018-12-31,IT,DM
2018-12-31,JO,FM
2018-12-31,JP,DM
2018-12-31,KE,FM
2018-12-31,KR,EM
2018-12-31,KW,FM
2018-12-31,KZ,FM
2018-12-31,LB,FM
2018-12-31,LK,FM
2018-12-31,LT,FM
2018-12-31,LV,FM
2018-12-31,MA,FM
2018-12-31,MT,FM
2018-12-31,MU,FM
2018-12-31,MX,EM
2018-12-31,MY,EM
2018-12-31,NA,FM
2018-12-31,NG,FM
2018-12-31,NL,DM
2018-12-31,NO,DM
2018-12-31,NZ,DM
2018-12-31,OM,FM
2018-12-31,PA,FM
2018-12-31,PE,EM
2018-12-31,PH,EM
2018-12-31,PK,EM
2018-12-31,PL,EM
2018-12-31,PT,DM
2018-12-31,QA,EM
2018-12-31,RO,FM
2018-12-31,RS,FM
2018-12-31,RU,EM
2018-12-31,SA,FM
2018-12-31,SE,DM
2018-12-31,SG,DM
2018-12-31,SI,FM
2018-12-31,SK,FM
2018-12-31,TH,EM
2018-12-31,TN,FM
2018-12-31,TR,EM
2018-12-31,TW,EM
2018-12-31,UA,FM
2018-12-31,UG,FM
2018-12-31,US,DM
2018-12-31,VN,FM
2018-12-31,ZA,EM
2018-12-31,ZM,FM
2019-01-31,AE,EM
2019-01-31,AR,FM
2019-01-31,AT,DM
2019-01-31,AU,DM
2019-01-31,BD,FM
2019-01-31,BE,DM
2019-01-31,BG,FM
2019-01-31,BH,FM
2019-01-31,BR,EM
2019-01-31,BW,FM
2019-01-31,CA,DM
2019-01-31,CH,DM
2019-01-31,CI,FM
2019-01-31,CL,EM
2019-01-31,CN,EM
2019-01-31,CO,EM
2019-01-31,CR,FM
2019-01-31,CY,FM
2019-01-31,CZ,EM
2019-01-31,DE,DM
2019-01-31,DK,DM
2019-01-31,EC,FM
2019-01-31,EE,FM
2019-01-31,EG,EM
2019-01-31,ES,DM
2019-01-31,FI,DM
2019-01-31,FR,DM
2019-01-31,GB,DM
2019-01-31,GH,FM
2019-01-31,GR,EM
2019-01-31,HK,DM
2019-01-31,HR,FM
2019-01-31,HU,EM
2019-01-31,ID,EM
2019-01-31,IE,DM
2019-01-31,IL,DM
2019-01-31,IN,EM
2019-01-31,IT,DM
2019-01-31,JO,FM
2019-01-31,JP,DM
2019-01-31,KE,FM
2019-01-31,KR,EM
2019-01-31,KW,FM
2019-01-31,KZ,FM
2019-01-31,LB,FM
2019-01-31,LK,FM
2019-01-31,LT,FM
2019-01-31,LV,FM
2019-01-31,MA,FM
2019-01-31,MT,FM
2019-01-31,MU,FM
2019-01-31,MX,EM
2019-01-31,MY,EM
2019-01-31,NA,FM
2019-01-31,NG,FM
2019-01-31,NL,DM
2019-01-31,NO,DM
2019-01-31,NZ,DM
2019-01-31,OM,FM
2019-01-31,PA,FM
2019-01-31,PE,EM
2019-01-31,PH,EM
2019-01-31,PK,EM
2019-01-31,PL,EM
2019-01-31,PT,DM
2019-01-31,QA,EM
2019-01-31,RO,FM
2019-01-31,RS,FM
2019-01-31,RU,EM
2019-01-31,SA,FM
2019-01-31,SE,DM
2019-01-31,SG,DM
2019-01-31,SI,FM
2019-01-31,SK,FM
2019-01-31,TH,EM
2019-01-31,TN,FM
2019-01-31,TR,EM
2019-01-31,TW,EM
2019-01-31,UA,FM
2019-01-31,UG,FM
2019-01-31,US,DM
2019-01-31,VN,FM
2019-01-31,ZA,EM
2019-01-31,ZM,FM
2019-02-28,AE,EM
2019-02-28,AR,FM
2019-02-28,AT,DM
2019-02-28,AU,DM
2019-02-28,BD,FM
2019-02-28,BE,DM
2019-02-28,BG,FM
2019-02-28,BH,FM
2019-02-28,BR,EM
2019-02-28,BW,FM
2019-02-28,CA,DM
2019-02-28,CH,DM
2019-02-28,CI,FM
2019-02-28,CL,EM
2019-02-28,CN,EM
2019-02-28,CO,EM
2019-02-28,CR,FM
2019-02-28,CY,FM
2019-02-28,CZ,EM
2019-02-28,DE,DM
2019-02-28,DK,DM
2019-02-28,EC,FM
2019-02-28,EE,FM
2019-02-28,EG,EM
2019-02-28,ES,DM
2019-02-28,FI,DM
2019-02-28,FR,DM
2019-02-28,GB,DM
2019-02-28,GH,FM
2019-02-28,GR,EM
2019-02-28,HK,DM
2019-02-28,HR,FM
2019-02-28,HU,EM
2019-02-28,ID,EM
2019-02-28,IE,DM
2019-02-28,IL,DM
2019-02-28,IN,EM
2019-02-28,IT,DM
2019-02-28,JO,FM
2019-02-28,JP,DM
2019-02-28,KE,FM
2019-02-28,KR,EM
2019-02-28,KW,FM
2019-02-28,KZ,FM
2019-02-28,LB,FM
2019-02-28,LK,FM
2019-02-28,LT,FM
2019-02-28,LV,FM
2019-02-28,MA,FM
2019-02-28,MT,FM
2019-02-28,MU,FM
2019-02-28,MX,EM
2019-02-28,MY,EM
2019-02-28,NA,FM
2019-02-28,NG,FM
2019-02-28,NL,DM
2019-02-28,NO,DM
2019-02-28,NZ,DM
2019-02-28,OM,FM
2019-02-28,PA,FM
2019-02-28,PE,EM
2019-02-28,PH,EM
2019-02-28,PK,EM
2019-02-28,PL,EM
2019-02-28,PT,DM
2019-02-28,QA,EM
2019-02-28,RO,FM
2019-02-28,RS,FM
2019-02-28,RU,EM
2019-02-28,SA,FM
2019-02-28,SE,DM
2019-02-28,SG,DM
2019-02-28,SI,FM
2019-02-28,SK,FM
2019-02-28,TH,EM
2019-02-28,TN,FM
2019-02-28,TR,EM
2019-02-28,TW,EM
2019-02-28,UA,FM
2019-02-28,UG,FM
2019-02-28,US,DM
2019-02-28,VN,FM
2019-02-28,ZA,EM
2019-02-28,ZM,FM
2019-03-29,AE,EM
2019-03-29,AR,FM
2019-03-29,AT,DM
2019-03-29,AU,DM
2019-03-29,BD,FM
2019-03-29,BE,DM
2019-03-29,BG,FM
2019-03-29,BH,FM
2019-03-29,BR,EM
2019-03-29,BW,FM
2019-03-29,CA,DM
2019-03-29,CH,DM
2019-03-29,CI,FM
2019-03-29,CL,EM
2019-03-29,CN,EM
2019-03-29,CO,EM
2019-03-29,CR,FM
2019-03-29,CY,FM
2019-03-29,CZ,EM
2019-03-29,DE,DM
2019-03-29,DK,DM
2019-03-29,EC,FM
2019-03-29,EE,FM
2019-03-29,EG,EM
2019-03-29,ES,DM
2019-03-29,FI,DM
2019-03-29,FR,DM
2019-03-29,GB,DM
2019-03-29,GH,FM
2019-03-29,GR,EM
2019-03-29,HK,DM
2019-03-29,HR,FM
2019-03-29,HU,EM
2019-03-29,ID,EM
2019-03-29,IE,DM
2019-03-29,IL,DM
2019-03-29,IN,EM
2019-03-29,IT,DM
2019-03-29,JO,FM
2019-03-29,JP,DM
2019-03-29,KE,FM
2019-03-29,KR,EM
2019-03-29,KW,FM
2019-03-29,KZ,FM
2019-03-29,LB,FM
2019-03-29,LK,FM
2019-03-29,LT,FM
2019-03-29,LV,FM
2019-03-29,MA,FM
2019-03-29,MT,FM
2019-03-29,MU,FM
2019-03-29,MX,EM
2019-03-29,MY,EM
2019-03-29,NA,FM
2019-03-29,NG,FM
2019-03-29,NL,DM
2019-03-29,NO,DM
2019-03-29,NZ,DM
2019-03-29,OM,FM
2019-03-29,PA,FM
2019-03-29,PE,EM
2019-03-29,PH,EM
2019-03-29,PK,EM
2019-03-29,PL,EM
2019-03-29,PT,DM
2019-03-29,QA,EM
2019-03-29,RO,FM
2019-03-29,RS,FM
2019-03-29,RU,EM
2019-03-29,SA,FM
2019-03-29,SE,DM
2019-03-29,SG,DM
2019-03-29,SI,FM
2019-03-29,SK,FM
2019-03-29,TH,EM
2019-03-29,TN,FM
2019-03-29,TR,EM
2019-03-29,TW,EM
2019-03-29,UA,FM
2019-03-29,UG,FM
2019-03-29,US,DM
2019-03-29,VN,FM
2019-03-29,ZA,EM
2019-03-29,ZM,FM
2019-04-30,AE,EM
2019-04-30,AR,FM
2019-04-30,AT,DM
2019-04-30,AU,DM
2019-04-30,BD,FM
2019-04-30,BE,DM
2019-04-30,BG,FM
2019-04-30,BH,FM
2019-04-30,BR,EM
2019-04-30,BW,FM
2019-04-30,CA,DM
2019-04-30,CH,DM
2019-04-30,CI,FM
2019-04-30,CL,EM
2019-04-30,CN,EM
2019-04-30,CO,EM
2019-04-30,CR,FM
2019-04-30,CY,FM
2019-04-30,CZ,EM
2019-04-30,DE,DM
2019-04-30,DK,DM
2019-04-30,EC,FM
2019-04-30,EE,FM
2019-04-30,EG,EM
2019-04-30,ES,DM
2019-04-30,FI,DM
2019-04-30,FR,DM
2019-04-30,GB,DM
2019-04-30,GH,FM
2019-04-30,GR,EM
2019-04-30,HK,DM
2019-04-30,HR,FM
2019-04-30,HU,EM
2019-04-30,ID,EM
2019-04-30,IE,DM
2019-04-30,IL,DM
2019-04-30,IN,EM
2019-04-30,IT,DM
2019-04-30,JO,FM
2019-04-30,JP,DM
2019-04-30,KE,FM
2019-04-30,KR,EM
2019-04-30,KW,FM
2019-04-30,KZ,FM
2019-04-30,LB,FM
2019-04-30,LK,FM
2019-04-30,LT,FM
2019-04-30,LV,FM
2019-04-30,MA,FM
2019-04-30,MT,FM
2019-04-30,MU,FM
2019-04-30,MX,EM
2019-04-30,MY,EM
2019-04-30,NA,FM
2019-04-30,NG,FM
2019-04-30,NL,DM
2019-04-30,NO,DM
2019-04-30,NZ,DM
2019-04-30,OM,FM
2019-04-30,PA,FM
2019-04-30,PE,EM
2019-04-30,PH,EM
2019-04-30,PK,EM
2019-04-30,PL,EM
2019-04-30,PT,DM
2019-04-30,QA,EM
2019-04-30,RO,FM
2019-04-30,RS,FM
2019-04-30,RU,EM
2019-04-30,SA,FM
2019-04-30,SE,DM
2019-04-30,SG,DM
2019-04-30,SI,FM
2019-04-30,SK,FM
2019-04-30,TH,EM
2019-04-30,TN,FM
2019-04-30,TR,EM
2019-04-30,TW,EM
2019-04-30,UA,FM
2019-04-30,UG,FM
2019-04-30,US,DM
2019-04-30,VN,FM
2019-04-30,ZA,EM
2019-04-30,ZM,FM
2019-05-31,AE,EM
2019-05-31,AR,EM
2019-05-31,AT,DM
2019-05-31,AU,DM
2019-05-31,BD,FM
2019-05-31,BE,DM
2019-05-31,BG,FM
2019-05-31,BH,FM
2019-05-31,BR,EM
2019-05-31,BW,FM
2019-05-31,CA,DM
2019-05-31,CH,DM
2019-05-31,CI,FM
2019-05-31,CL,EM
2019-05-31,CN,EM
2019-05-31,CO,EM
2019-05-31,CR,FM
2019-05-31,CY,FM
2019-05-31,CZ,EM
2019-05-31,DE,DM
2019-05-31,DK,DM
2019-05-31,EC,FM
2019-05-31,EE,FM
2019-05-31,EG,EM
2019-05-31,ES,DM
2019-05-31,FI,DM
2019-05-31,FR,DM
2019-05-31,GB,DM
2019-05-31,GH,FM
2019-05-31,GR,EM
2019-05-31,HK,DM
2019-05-31,HR,FM
2019-05-31,HU,EM
2019-05-31,ID,EM
2019-05-31,IE,DM
2019-05-31,IL,DM
2019-05-31,IN,EM
2019-05-31,IT,DM
2019-05-31,JO,FM
2019-05-31,JP,DM
2019-05-31,KE,FM
2019-05-31,KR,EM
2019-05-31,KW,FM
2019-05-31,KZ,FM
2019-05-31,LB,FM
2019-05-31,LK,FM
2019-05-31,LT,FM
2019-05-31,LV,FM
2019-05-31,MA,FM
2019-05-31,MT,FM
2019-05-31,MU,FM
2019-05-31,MX,EM
2019-05-31,MY,EM
2019-05-31,NA,FM
2019-05-31,NG,FM
2019-05-31,NL,DM
2019-05-31,NO,DM
2019-05-31,NZ,DM
2019-05-31,OM,FM
2019-05-31,PA,FM
2019-05-31,PE,EM
2019-05-31,PH,EM
2019-05-31,PK,EM
2019-05-31,PL,EM
2019-05-31,PT,DM
2019-05-31,QA,EM
2019-05-31,RO,FM
2019-05-31,RS,FM
2019-05-31,RU,EM
2019-05-31,SA,EM
2019-05-31,SE,DM
2019-05-31,SG,DM
2019-05-31,SI,FM
2019-05-31,SK,FM
2019-05-31,TH,EM
2019-05-31,TN,FM
2019-05-31,TR,EM
2019-05-31,TW,EM
2019-05-31,UA,FM
2019-05-31,UG,FM
2019-05-31,US,DM
2019-05-31,VN,FM
2019-05-31,ZA,EM
2019-05-31,ZM,FM
2019-06-28,AE,EM
2019-06-28,AR,EM
2019-06-28,AT,DM
2019-06-28,AU,DM
2019-06-28,BD,FM
2019-06-28,BE,DM
2019-06-28,BG,FM
2019-06-28,BH,FM
2019-06-28,BR,EM
2019-06-28,BW,FM
2019-06-28,CA,DM
2019-06-28,CH,DM
2019-06-28,CI,FM
2019-06-28,CL,EM
2019-06-28,CN,EM
2019-06-28,CO,EM
2019-06-28,CR,FM
2019-06-28,CY,FM
2019-06-28,CZ,EM
2019-06-28,DE,DM
2019-06-28,DK,DM
2019-06-28,EC,FM
2019-06-28,EE,FM
2019-06-28,EG,EM
2019-06-28,ES,DM
2019-06-28,FI,DM
2019-06-28,FR,DM
2019-06-28,GB,DM
2019-06-28,GH,FM
2019-06-28,GR,EM
2019-06-28,HK,DM
2019-06-28,HR,FM
2019-06-28,HU,EM
2019-06-28,ID,EM
2019-06-28,IE,DM
2019-06-28,IL,DM
2019-06-28,IN,EM
2019-06-28,IT,DM
2019-06-28,JO,FM
2019-06-28,JP,DM
2019-06-28,KE,FM
2019-06-28,KR,EM
2019-06-28,KW,FM
2019-06-28,KZ,FM
2019-06-28,LB,FM
2019-06-28,LK,FM
2019-06-28,LT,FM
2019-06-28,LV,FM
2019-06-28,MA,FM
2019-06-28,MT,FM
2019-06-28,MU,FM
2019-06-28,MX,EM
2019-06-28,MY,EM
2019-06-28,NA,FM
2019-06-28,NG,FM
2019-06-28,NL,DM
2019-06-28,NO,DM
2019-06-28,NZ,DM
2019-06-28,OM,FM
2019-06-28,PA,FM
2019-06-28,PE,EM
2019-06-28,PH,EM
2019-06-28,PK,EM
2019-06-28,PL,EM
2019-06-28,PT,DM
2019-06-28,QA,EM
2019-06-28,RO,FM
2019-06-28,RS,FM
2019-06-28,RU,EM
2019-06-28,SA,EM
2019-06-28,SE,DM
2019-06-28,SG,DM
2019-06-28,SI,FM
2019-06-28,SK,FM
2019-06-28,TH,EM
2019-06-28,TN,FM
2019-06-28,TR,EM
2019-06-28,TW,EM
2019-06-28,UA,FM
2019-06-28,UG,FM
2019-06-28,US,DM
2019-06-28,VN,FM
2019-06-28,ZA,EM
2019-06-28,ZM,FM
2019-07-31,AE,EM
2019-07-31,AR,EM
2019-07-31,AT,DM
2019-07-31,AU,DM
2019-07-31,BD,FM
2019-07-31,BE,DM
2019-07-31,BG,FM
2019-07-31,BH,FM
2019-07-31,BR,EM
2019-07-31,BW,FM
2019-07-31,CA,DM
2019-07-31,CH,DM
2019-07-31,CI,FM
2019-07-31,CL,EM
2019-07-31,CN,EM
2019-07-31,CO,EM
2019-07-31,CR,FM
2019-07-31,CY,FM
2019-07-31,CZ,EM
2019-07-31,DE,DM
2019-07-31,DK,DM
2019-07-31,EC,FM
2019-07-31,EE,FM
2019-07-31,EG,EM
2019-07-31,ES,DM
2019-07-31,FI,DM
2019-07-31,FR,DM
2019-07-31,GB,DM
2019-07-31,GH,FM
2019-07-31,GR,EM
2019-07-31,HK,DM
2019-07-31,HR,FM
2019-07-31,HU,EM
2019-07-31,ID,EM
2019-07-31,IE,DM
2019-07-31,IL,DM
2019-07-31,IN,EM
2019-07-31,IT,DM
2019-07-31,JO,FM
2019-07-31,JP,DM
2019-07-31,KE,FM
2019-07-31,KR,EM
2019-07-31,KW,FM
2019-07-31,KZ,FM
2019-07-31,LB,FM
2019-07-31,LK,FM
2019-07-31,LT,FM
2019-07-31,LV,FM
2019-07-31,MA,FM
2019-07-31,MT,FM
2019-07-31,MU,FM
2019-07-31,MX,EM
2019-07-31,MY,EM
2019-07-31,NA,FM
2019-07-31,NG,FM
2019-07-31,NL,DM
2019-07-31,NO,DM
2019-07-31,NZ,DM
2019-07-31,OM,FM
2019-07-31,PA,FM
2019-07-31,PE,EM
2019-07-31,PH,EM
2019-07-31,PK,EM
2019-07-31,PL,EM
2019-07-31,PT,DM
2019-07-31,QA,EM
2019-07-31,RO,FM
2019-07-31,RS,FM
2019-07-31,RU,EM
2019-07-31,SA,EM
2019-07-31,SE,DM
2019-07-31,SG,DM
2019-07-31,SI,FM
2019-07-31,SK,FM
2019-07-31,TH,EM
2019-07-31,TN,FM
